Lab Id,Laboratory
3218,"[Netherlands, Apeldoorn] Gelre ziekenhuizen"
3197,"[Netherlands, Gouda] Groene Hart Ziekenhuis"
3324,"[Netherlands, Den Haag] Haaglanden Medisch Centrum locatie Westeinde"
3191,"[Netherlands, Den Haag] Haga Ziekenhuis"
3192,"[Netherlands, Capelle a/d IJssel] IJsselland Ziekenhuis"
3188,"[Netherlands, Zwolle] ISALA Ziekenhuizen"
1953,"[Netherlands, Bilthoven] National Institute for Public Health and the Environment (RIVM)"
3193,"[Netherlands, Alkmaar] Noordwest Ziekenhuisgroep"
3187,"[Netherlands, Amsterdam] OLVG Lab BV"
3195,"[Netherlands, Veldhoven] PAMM"
3100,"[Netherlands, Deventer] Royal GD"
3302,"[Netherlands, Utrecht] Saltro"
3196,"[Netherlands, Harderwijk] St Jansdal Ziekenhuis"
3186,"[Netherlands, Groningen] Universitair Medisch Centrum Groningen"
3189,"[Netherlands, Utrecht] Universitair Medisch Centrum Utrecht"
2111,"[Netherlands, Lelystad] Utrecht University-Central Veterinary Institute"
1031,"[Netherlands, Lelystad] Wageningen Bioveterinary Research"
2068,"[Netherlands, Lelystad] Wageningen Bioveterinary Research"
2724,"[Netherlands, Wageningen] Wageningen University and Research Centre"
1562,"[New Caledonia, Noumea] Centre Hospitalier Territorial de Nouvelle-Calédonie"
41,"[New Caledonia, Noumea] Institut Pasteur New Caledonia"
146,"[New Zealand, Auckland City] Auckland Healthcare"
127,"[New Zealand, Auckland] Auckland Hospital"
129,"[New Zealand, Christchurch] Canterbury Health Services"
33,"[New Zealand, Porirua] Institute of Environmental Science & Research"
1561,"[New Zealand, Upper Hutt] Institute of Environmental Science Research"
330,"[New Zealand, Upper Hutt, Wellington] Institute of Environmental Science and Research (ESR ..."
1368,"[Nicaragua, Managua] Laboratorio de Virologia, Direccion de Microbiologia"
1975,"[Niger, Niamey] Centre de Recherche Medicale et Sanitaire (CERMES)"
2001,"[Niger, Niamey] Laboratoire Central de l'Elevage (LABOCEL)"
2002,"[Niger, Niamey] Laboratoire Central de l’Elevage (LABOCEL)"
1369,"[Nigeria, Abuja] CDC GAP Nigeria"
2708,"[Nigeria, Gaduwa] NCDC Public Health Reference Laboratory"
1370,"[Nigeria, Abuja] National Influenza Reference Laboratory"
2024,"[Nigeria, Vom] National Veterinary Research Institute"
327,"[Nigeria, VOM] National Veterinary Research Institute"
3577,"[Nigeria, Abuja] Nigeria Centre for Disease Control (NCDC)"
3620,"[Nigeria, Abuja] Nigeria Centre for Disease Control (NCDC)"
1447,"[Norway, Aalesund] Aalesund sjukehus"
1433,"[Norway, Lorenskog] Akershus University Hospital"
1449,"[Norway, Drammen] Drammen Hospital / Vestreviken HF, Department for Medical Microbiology s ..."
1434,"[Norway, Bergen] Haukeland University Hospital, Dept. of Microbiology"
1607,"[Norway, Forde] Health Forde, Department of Microbiology"
1480,"[Norway, Lillehammer] Innlandet Hospital Trust, Division Lillehammer, Department for Micro ..."
1478,"[Norway, 3103 Tønsberg ] Mikrobiologisk laboratorium, Sykehuset i Vestfold"
1448,"[Norway, Molde] Molde Hospital, Laboratory for Medical Microbiology"
1466,"[Norway, Bodo] Nordlandssykehuset"
1123,"[Norway, Oslo] Norwegian Institute of Public Health"
1509,"[Norway, Oslo] Norwegian Veterinary Institute"
1445,"[Norway, Oslo] Norwegian Veterinary Institute"
1408,"[Norway, Oslo] Oslo University Hospital, Ulleval Hospital, Dept. of Microbiology"
1467,"[Norway, Fredrikstad] Ostfold Hospital - Fredrikstad, Dept. of Microbiology"
1409,"[Norway, Kristiansand] Sorlandet Sykehus HF, Dept. of Medical Microbiology"
1446,"[Norway, Trondheim] St. Olavs Hospital HF, Dept. of Medical Microbiology"
1479,"[Norway, Stavanger] Stavanger Universitetssykehus, Avd. for Medisinsk Mikrobiologi"
1477,"[Norway, Skien] Unilabs Telelab, Laboratory for Medical Microbiology"
1407,"[Norway, Tromso] Universitetssykehuset Nord-Norge HF, Avd. mikrobiologi og smittevern"
188,"[Norway, Oslo] WHO National Influenza Centre"
2013,"[Oman, AL Buraimi] Al Buraimi Hospital"
2159,"[Oman, Al Buraim] Al Buraimi Hospital"
2163,"[Oman, Ruwi] Al Nahda Hospital"
1971,"[Oman, Bahla] Bahla Hospital"
2505,"[Oman, Seeb] Central Public Health Laboratory Oman"
1969,"[Oman, Muscat] Central Public Health Laboratory Oman"
1371,"[Oman, Muscat] Central Public Health Laboratory, Ministry of Health"
2162,"[Oman, Ibra] Ibra Hospital"
1972,"[Oman, Izki] Izki Hospital"
1799,"[Oman, Sultanate of Oman] Ministry of Health Sultanate of Oman"
1974,"[Oman, Nizwa] Nizwa Hospital"
2161,"[Oman, Boshar] Royal Hospital"
2160,"[Oman, Rustaq] Rustaq Hospital"
1973,"[Oman, Sohar] Sohar Hospital"
2012,"[Oman, Salalah] Sultan Qaboos Hospital"
1984,"[Oman, Sur] Sur Hospital"
1372,"[Pakistan, Islamabad] National Institute of Health"
2510,"[Pakistan, Islamabad] National Institute of Health"
2528,"[Pakistan, Islamabad] National Institute of Health Pakistan"
3638,"[Pakistan, Karachi] University of Edinburgh"
2590,"[Pakistan, Lahore] University of Veterinary and Animal Sciences"
265,"[Palau, Belau] Belau National Hospital"
2181,"[Palestinian Territory, East Jerusalem] Al-Quds University"
1596,"[Palestinian Territory, Ramallah] Central Public Health Laboratory (CPHL) West Bank"
2180,"[Palestinian Territory, Abu Dies-East Jerusalem] Virology Research Laboratory, Medical Res ..."
3673,"[Panama, Panama City] El Laboratorio de Diagnóstico de Enfermedades Vesiculares (LADIVES)"
1373,"[Panama, Panama City] Instituto Conmemorativo Gorgas de Estudios de la Salud"
3738,"[Panama, Panama] Instituto Gorgas de Estudios de la Salud"
230,"[Papua New Guinea, Port Moresby] Central Public Health Laboratory"
123,"[Papua New Guinea, Goroka] Papua New Guinea Institute of Medical Research"
1374,"[Paraguay, Asuncion] Central Laboratory of Public Health"
2227,"[Paraguay, Asuncion] Laboratorio Central de Salud Publica"
3629,"[Peru, Chincha Alta] Farmacológicos Veterinarios S.A.C. (FARVET SAC)"
3135,"[Peru, LIMA] INSTITUTO DE INVESTIGACION NUTRICIONAL /INSTITUTO DE MEDICINA TROPICAL SAN MA ..."
2595,"[Peru, Lima] Instituto Nacional de Salud Peru"
3695,"[Peru, SMP] Instituto de Medicina Tropical Alexander von Humboldt"
3696,"[Peru, Lima] Instituto de Medicine Tropical Alexander von Humboldt - UPCH"
2437,"[Peru, Lima] Laboratorio de Referencia Nacional Virus Respiratorios, Instituto Nacional de ..."
1375,"[Peru, Lima] Laboratorio de Virus Respiratorios, Centro Nacional de Salud Publica"
1417,"[Peru, Callo] NAMRU-6"
3297,"[Peru, Bellavista] Naval Medical Research Unit 6 (NAMRU-6)"
3296,"[Peru, Bellavista] Naval Medical Research Unit SIX(NAMRU-6)"
3545,"[Peru, Lima] Servicio Nacional de Sanidad Agraria del Perú - SENASA"
1376,"[Peru, Lima] US NAMRU-6"
3136,"[Peru, LIMA] Universidad Nacional Mayor de San Marcos"
3697,"[Peru, Lima] Universidad Peruana Cayetano Heredia"
3630,"[Peru, Lima] Universidad Privada San Juan Bautista"
2529,"[Philippines, Muntinlupa] Research Institute for Tropical Medicine"
2525,"[Philippines, Muntinlupa] Research Institute for Tropical Medicine"
2005,"[Philippines, Muntinlupa] Research Institute for Tropical Medicine, Virology Department"
34,"[Philippines, Muntinlupa City] Research Institute of Tropical Medicine"
3758,"[Poland, Kraków] Malopolska Centre of Biotechnology of the Jagiellonian University"
119,"[Poland, Warsaw] National Institute of Public Health - National Institute of Hygiene"
2513,"[Poland, Warsaw] National Institute of Public Health National Institute of Hygien"
317,"[Poland, Pulawy] National Veterinary Research Institut Poland, PIWet-PIB"
3118,"[Poland, Puławy] National Veterinary Research Institute"
2215,"[Poland, Hel] Prof. Krzysztof Skóra Hel Marine Station, Department of Oceanography and Geo ..."
3754,"[Poland, Gdansk] University of Gdansk"
3755,"[Poland, Gdansk] University of Gdansk"
1663,"[Portugal, Lisboa] Hospital de Curry Cabral"
3229,"[Portugal, Lisbon] Instituto Nacional de Investigação Agrária e Veterinária, I. P."
1507,"[Portugal, Lisbon] Instituto Nacional de Saude  (INSA)"
193,"[Portugal, Lisbon Codex] Instituto Nacional de Saude (INSA)"
3230,"[Portugal, Lisboa] Instituto Nacional de Saúde Dr. Ricardo Jorge"
2251,"[Portugal, Lisbon] National Institute of Health Dr. Ricardo Jorge, Infectious Diseases Dep ..."
1340,"[Puerto Rico, San Juan] Puerto Rico Department of Health"
220,"[Qatar, Doha] Supreme Health Council"
1810,"[Romania, Bucharest] Cantacuzino Institute"
254,"[Romania, Bucharest] Cantacuzino Institute"
3561,"[Romania, Bucuresti] Cantacuzino National Military Medical Institute for Research and Deve ..."
1856,"[Romania, Bucharest] Institute for Diagnosis & Animal Health (IDAH)"
2629,"[Romania, Bucharest] National Institute for Infectious Diseases “Prof. Dr. Matei Balș”"
2630,"[Romania, Bucharest] National Institute of Infectious Diseases-Prof. Dr. Matei Bals"
2642,"[Romania, Bucharest] National Institute of Infectious Diseases-Prof. Dr. Matei Bals"
3538,"[Russian Federation, Ivanovo]  Center of Hygiene and Epidemiology in Ivanovo Oblast"
2333,"[Russian Federation, Tula] Center for Hygiene and Epidemiology in Tula Region"
2254,"[Russian Federation, Irkutsk] Center for Hygiene and Epidemiology in the Irkutsk region (R ..."
2463,"[Russian Federation, Smolensk] Center of Hygiene and Epidemiology in  Smolensk region"
2378,"[Russian Federation, Blagoveschensk] Center of Hygiene and Epidemiology in Amur Region"
2334,"[Russian Federation, Arkhangelsk ] Center of Hygiene and Epidemiology in Arkhangelsk Regio ..."
2374,"[Russian Federation, Astrakhan] Center of Hygiene and Epidemiology in Astrakhan Region"
3547,"[Russian Federation, Bryansk] Center of Hygiene and Epidemiology in Bryansk Oblast"
2464,"[Russian Federation, Chelyabinsk] Center of Hygiene and Epidemiology in Chelyabinsk region"
2383,"[Russian Federation,  Cheboksary] Center of Hygiene and Epidemiology in Chuvash Republic"
3548,"[Russian Federation, Nalchik] Center of Hygiene and Epidemiology in Kabardino-Balkarian Re ..."
2373,"[Russian Federation, Kaliningrad] Center of Hygiene and Epidemiology in Kaliningrad Region"
2379,"[Russian Federation, Kaluga] Center of Hygiene and Epidemiology in Kaluga Region"
2368,"[Russian Federation, Kemerovo] Center of Hygiene and Epidemiology in Kemerovo Region"
2377,"[Russian Federation, Khabarovsk] Center of Hygiene and Epidemiology in Khabarovsk Territor ..."
2472,"[Russian Federation, Kirov ] Center of Hygiene and Epidemiology in Kirov oblast"
2606,"[Russian Federation, Kostroma ] Center of Hygiene and Epidemiology in Kostroma Oblast"
2381,"[Russian Federation, Krasnodar] Center of Hygiene and Epidemiology in Krasnodar Territory"
2359,"[Russian Federation, Krasnoyarsk] Center of Hygiene and Epidemiology in Krasnoyarsk Krai"
2376,"[Russian Federation, Krasnoyarsk] Center of Hygiene and Epidemiology in Krasnoyarsk Territ ..."
2684,"[Russian Federation, Kurgan] Center of Hygiene and Epidemiology in Kurgan Oblast"
2346,"[Russian Federation, Kursk ] Center of Hygiene and Epidemiology in Kursk Oblast"
3156,"[Russian Federation, Saint Petersburg] Center of Hygiene and Epidemiology in Leningrad Obl ..."
2337,"[Russian Federation, Lipetsk ] Center of Hygiene and Epidemiology in Lipetsk Region"
2386,"[Russian Federation, Yoshkar-Ola] Center of Hygiene and Epidemiology in Mari El Republic"
2336,"[Russian Federation, Moscow] Center of Hygiene and Epidemiology in Moscow"
2415,"[Russian Federation, Murmansk] Center of Hygiene and Epidemiology in Murmansk Oblast"
2362,"[Russian Federation, Naryan-Mar] Center of Hygiene and Epidemiology in Nenets Autonomous A ..."
2465,"[Russian Federation, Nizhni Novgorod ] Center of Hygiene and Epidemiology in Nizhni Novgor ..."
2340,"[Russian Federation, Veliky Novgorod] Center of Hygiene and Epidemiology in Novgorod oblas ..."
2375,"[Russian Federation, Novosibirsk] Center of Hygiene and Epidemiology in Novosibirsk Region"
2395,"[Russian Federation, Orenburg ] Center of Hygiene and Epidemiology in Orenburg Oblast"
2361,"[Russian Federation, Vladivostok] Center of Hygiene and Epidemiology in Primorie Territory"
2653,"[Russian Federation, Vladivostok] Center of Hygiene and Epidemiology in Primorsk Region"
2372,"[Russian Federation, Pskov] Center of Hygiene and Epidemiology in Pskov Region"
2345,"[Russian Federation, Ufa] Center of Hygiene and Epidemiology in Republic of Bashkortostan"
2371,"[Russian Federation, Ulan-Ude] Center of Hygiene and Epidemiology in Republic of Buryatia"
3209,"[Russian Federation, Elista] Center of Hygiene and Epidemiology in Republic of Kalmykia"
2335,"[Russian Federation, Petrozavodsk] Center of Hygiene and Epidemiology in Republic of Karel ..."
2342,"[Russian Federation, Saransk] Center of Hygiene and Epidemiology in Republic of Mordovia"
2369,"[Russian Federation, Vladikavkaz] Center of Hygiene and Epidemiology in Republic of North  ..."
2363,"[Russian Federation, Yakutsk] Center of Hygiene and Epidemiology in Republic of Sakha (Yak ..."
2365,"[Russian Federation, Izhevsk] Center of Hygiene and Epidemiology in Republic of Udmurtia"
2367,"[Russian Federation, Groznyi] Center of Hygiene and Epidemiology in Republic of Chechnya"
2366,"[Russian Federation, Makhachkala] Center of Hygiene and Epidemiology in Republic of Dagest ..."
2380,"[Russian Federation, Rostov-On-Don] Center of Hygiene and Epidemiology in Rostov Region"
2385,"[Russian Federation, Ryazan ] Center of Hygiene and Epidemiology in Ryazan Oblast"
3358,"[Russian Federation, Yuzhno-Sakhalinsk] Center of Hygiene and Epidemiology in Sakhalin obl ..."
2387,"[Russian Federation, Saratov ] Center of Hygiene and Epidemiology in Saratov Oblast"
2394,"[Russian Federation, Smolensk] Center of Hygiene and Epidemiology in Smolensk Oblast"
2370,"[Russian Federation, Stavropol] Center of Hygiene and Epidemiology in Stavropol Territory"
2341,"[Russian Federation, Tambov ] Center of Hygiene and Epidemiology in Tambov Oblast"
2343,"[Russian Federation, Tula ] Center of Hygiene and Epidemiology in Tula Oblast"
2332,"[Russian Federation, Tver ] Center of Hygiene and Epidemiology in Tver Region"
2384,"[Russian Federation, Ulyanovsk ] Center of Hygiene and Epidemiology in Ulyanosvk Oblast"
2344,"[Russian Federation, Vologda] Center of Hygiene and Epidemiology in Vologda Oblast"
2364,"[Russian Federation, Voronezh] Center of Hygiene and Epidemiology in Voronezh Region"
2338,"[Russian Federation, Salekhard] Center of Hygiene and Epidemiology in Yamalo-Nenets Autono ..."
3493,"[Russian Federation, Yaroslavl] Center of Hygiene and Epidemiology in Yaroslavl Oblast"
2471,"[Russian Federation, Cherkessk] Center of Hygiene and Epidemiology in the Karachay-Cherkes ..."
2690,"[Russian Federation, Abakan] Center of Hygiene and epidemiology of Khakasia"
2339,"[Russian Federation, Volgograd ] Center of hygiene and epidemiology in Volgograd oblast"
1768,"[Russian Federation, Moscow] Central Research Institute for Epidemiology"
1767,"[Russian Federation, Moscow] Central Research Institute for Epidemiology"
1764,"[Russian Federation, Moscow] Central Research Institute for Epidemiology"
3119,"[Russian Federation, Moscow] Central Research Institute of Epidemiology"
2194,"[Russian Federation, Moscow] Central Research Institute of Epidemiology"
2691,"[Russian Federation, Orel ] Centre of Hygiene and Epidemiology in Orel oblast"
1755,"[Russian Federation, Moscow] D.I. Ivanovsky Research Institute of virology MoPH of  RF,Mos ..."
2728,"[Russian Federation, Ekaterinburg] Ekaterinburg Research Institute of Viral Infections"
1753,"[Russian Federation, Moscow] Engelhardt Institute of Molecular Biology (EIMB)"
1748,"[Russian Federation, Moscow] Engelhardt Institute of Molecular Biology RAS"
2399,"[Russian Federation, Tomsk] FBUZ ""Center hyhiene and epidemiology"""
2403,"[Russian Federation, Syktyvkar] FBUZ ""Center of hygiene and epidemiology"""
2406,"[Russian Federation, Belgorod] FBUZ ""Center of hygiene and epidemiology"" in Belgorod oblas ..."
2404,"[Russian Federation, Ulan-Ude] FBUZ ""Center of hygiene and epidemiology"" in Buryat Republi ..."
2411,"[Russian Federation, Birobidzhan] FBUZ ""Center of hygiene and epidemiology"" in Jewish Auto ..."
2405,"[Russian Federation, Omsk] FBUZ ""Center of hygiene and epidemiology"" in Omsk oblast"
2671,"[Russian Federation, Penza] FBUZ ""Center of hygiene and epidemiology"" in Penza oblast"
2409,"[Russian Federation, Yekaterinburg] FBUZ ""Center of hygiene and epidemiology"" in Sverdlovs ..."
2402,"[Russian Federation, Kyzyl] FBUZ ""Center of hygiene and epidemiology"" in Tyva Republic"
2401,"[Russian Federation, Vladimir] FBUZ ""Center of hygiene and epidemiology"" in Vladimir oblas ..."
2410,"[Russian Federation, Chita] FBUZ ""Center of hygiene and epidemiology"" in Zabaikalskom krae ..."
2400,"[Russian Federation, Saint-Petersburg] FBUZ ""Center of hyhiene and epidemiology"""
2634,"[Russian Federation, Perm] FBUZ ""Centre of hygiene and epidemiology"""
3117,"[Russian Federation, Tyumen] FBUZ Center of Hygiene and Epidemiology in Tyumen oblast"
2596,"[Russian Federation, Magadan] FBUZ Center of hygiene and epidemiology"
3262,"[Russian Federation, Anadyr] FBUZ Center of hygiene and epidemiology Rospotrebnadzor"
2636,"[Russian Federation, Barnaul] FBUZ Centre of hygiene and epidemiology"
